region,subj,item,rpdur,tgdur,totfixdur,gbck,gdur,rr,rrdur,quan_cond,typic_cond,interf_cond,subj_cond,obj_cond,cond,quants,typic,interf
8,12,18,506,506,506,2,506,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,12,20,150,150,150,2,150,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,12,25,2530,758,758,1,252,1,506,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,12,22,304,304,1052,2,304,1,748,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,12,30,372,372,372,2,372,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,12,27,172,172,590,2,172,1,418,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,12,1,1664,544,544,1,544,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,12,2,182,182,486,2,182,1,304,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,12,5,336,336,692,2,336,1,356,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,12,7,1422,896,1076,1,300,1,776,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,12,19,1688,490,490,1,490,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,12,10,348,348,348,2,348,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,12,11,3352,772,772,1,616,1,156,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,12,31,162,162,162,2,162,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,12,15,92,92,532,2,92,1,440,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,12,12,308,308,308,2,308,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,12,23,1216,824,824,1,426,1,398,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,12,4,400,400,400,2,400,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,12,29,302,302,302,2,302,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,12,21,340,340,610,2,340,1,270,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,12,8,378,378,378,2,378,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,12,13,362,362,552,2,362,1,190,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,12,6,458,458,458,2,458,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,12,3,650,650,1036,2,650,1,386,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,20,23,2682,1610,1610,1,382,1,1228,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,20,31,280,280,696,2,280,1,416,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,20,19,1058,742,1174,1,410,1,764,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,20,29,370,370,672,2,370,1,302,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,20,4,1216,632,1272,1,432,1,840,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,20,9,456,456,2020,2,456,1,1564,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,20,11,1156,790,1058,1,364,1,694,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,20,21,722,722,2894,2,722,1,2172,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,20,2,822,822,2094,2,822,1,1272,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,20,7,412,412,568,2,412,1,156,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,20,25,3464,1238,1238,1,370,1,868,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,20,22,204,204,204,2,204,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,20,13,240,240,778,2,240,1,538,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,20,8,374,174,358,1,174,1,184,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,20,17,224,224,728,2,224,1,504,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,20,20,378,378,916,2,378,1,538,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,20,12,216,216,548,2,216,1,332,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,20,5,318,318,318,2,318,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,20,18,576,576,806,2,576,1,230,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,20,1,160,160,916,2,160,1,756,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,20,3,164,164,800,2,164,1,636,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,20,28,736,736,1294,2,736,1,558,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,20,32,962,962,1350,2,962,1,388,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,20,26,486,292,292,1,292,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,20,16,364,364,364,2,364,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,20,6,300,300,746,2,300,1,446,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,20,27,720,720,894,2,720,1,174,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,20,10,924,682,682,1,230,1,452,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,20,15,652,428,672,1,236,1,436,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,28,21,288,288,1924,2,288,1,1636,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,28,18,512,512,688,2,512,1,176,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,28,6,404,404,1074,2,404,1,670,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,28,27,5290,1170,1170,1,180,1,990,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,28,23,8726,1968,1968,1,430,1,1538,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,28,16,2892,806,806,1,806,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,28,31,200,200,512,2,200,1,312,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,28,20,3710,1254,1254,1,374,1,880,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,28,13,652,652,1100,2,652,1,448,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,28,19,1050,628,1212,1,176,1,1036,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,28,25,5330,892,892,1,558,1,334,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,28,5,3002,444,444,1,444,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,28,1,3510,1450,1450,1,528,1,922,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,28,11,1970,782,782,1,400,1,382,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,28,32,480,480,956,2,480,1,476,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,28,12,432,432,1408,2,432,1,976,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,28,8,212,212,212,2,212,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,28,15,216,216,450,2,216,1,234,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,28,3,5900,464,464,1,292,1,172,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,28,22,368,368,822,2,368,1,454,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,28,10,406,406,838,2,406,1,432,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,28,4,460,460,1038,2,460,1,578,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,28,29,1046,778,778,1,256,1,522,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,28,17,228,228,656,2,228,1,428,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,28,28,438,438,1086,2,438,1,648,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,28,7,266,266,2636,2,266,1,2370,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,28,26,194,194,194,2,194,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,28,9,8754,1486,1928,1,1086,1,842,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,28,30,422,422,592,2,422,1,170,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,28,2,230,230,980,2,230,1,750,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,36,11,810,610,610,1,228,1,382,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,36,31,278,278,776,2,278,1,498,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,36,16,1456,1210,1210,1,230,1,980,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,36,25,1124,1124,1818,2,1124,1,694,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,36,29,540,432,862,1,432,1,430,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,36,30,602,602,1192,2,602,1,590,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,36,20,582,582,582,2,582,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,36,6,606,606,1050,2,606,1,444,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,36,2,562,562,946,2,562,1,384,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,36,8,198,198,868,2,198,1,670,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,36,23,4582,2112,2112,1,192,1,1920,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,36,3,500,500,696,2,500,1,196,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,36,5,480,480,1430,2,480,1,950,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,36,9,270,270,720,2,270,1,450,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,36,13,404,404,846,2,404,1,442,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,36,10,612,612,612,2,612,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,36,17,184,184,992,2,184,1,808,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,36,27,266,266,1520,2,266,1,1254,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,36,1,554,554,554,2,554,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,36,4,840,840,1232,2,840,1,392,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,36,12,206,206,354,2,206,1,148,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,36,22,294,236,366,1,236,1,130,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,36,7,1550,670,1452,1,214,1,1238,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,36,21,288,288,568,2,288,1,280,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,36,26,480,480,634,2,480,1,154,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,36,32,548,548,1024,2,548,1,476,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,36,15,410,410,410,2,410,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,36,19,726,726,1824,2,726,1,1098,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,36,18,452,452,452,2,452,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,36,28,436,436,646,2,436,1,210,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,50,13,288,170,608,1,170,1,438,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,50,28,174,174,536,2,174,1,362,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,50,26,304,304,304,2,304,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,50,22,138,138,138,2,138,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,50,25,422,422,1890,2,422,1,1468,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,50,23,594,594,1300,2,594,1,706,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,50,1,2254,626,840,1,48,1,792,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,50,10,430,430,430,2,430,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,50,32,580,580,704,2,580,1,124,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,50,16,676,676,718,2,676,1,42,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,50,5,362,362,600,2,362,1,238,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,50,4,220,220,994,2,220,1,774,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,50,21,408,408,680,2,408,1,272,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,50,30,632,476,620,1,168,1,452,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,50,15,1044,710,1174,1,710,1,464,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,50,7,1528,1110,1110,1,252,1,858,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,50,9,2222,1644,1958,1,246,1,1712,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,50,11,1600,748,1110,1,472,1,638,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,50,8,502,404,404,1,246,1,158,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,50,3,874,680,1672,1,146,1,1526,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,50,19,1140,720,914,1,524,1,390,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,50,18,0,0,232,0,0,1,232,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,50,29,368,368,368,2,368,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,50,31,562,342,342,1,244,1,98,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,50,6,216,216,460,2,216,1,244,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,50,17,336,336,710,2,336,1,374,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,50,20,832,788,788,1,788,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,50,27,934,758,758,1,758,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,50,2,418,264,968,1,264,1,704,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,50,12,436,436,904,2,436,1,468,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,5,18,162,162,744,2,162,1,582,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,5,31,204,204,204,2,204,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,5,20,836,370,568,1,192,1,376,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,5,32,576,576,576,2,576,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,5,12,182,182,182,2,182,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,5,16,712,712,712,2,712,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,5,6,1260,1260,1860,2,1260,1,600,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,5,19,1546,970,970,1,850,1,120,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,5,30,394,394,394,2,394,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,5,17,180,180,180,2,180,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,5,9,420,420,836,2,420,1,416,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,5,8,204,204,204,2,204,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,5,7,882,446,832,1,198,1,634,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,5,11,348,348,846,2,348,1,498,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,5,1,1592,810,810,1,334,1,476,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,5,2,526,526,526,2,526,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,5,22,148,148,148,2,148,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,5,23,1036,1036,1194,2,1036,1,158,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,5,29,512,512,512,2,512,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,5,26,302,302,634,2,302,1,332,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,5,10,182,182,182,2,182,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,5,5,1042,392,392,1,392,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,5,27,1138,620,620,1,254,1,366,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,5,25,722,722,812,2,722,1,90,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,5,21,378,378,378,2,378,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,5,3,478,478,478,2,478,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,5,13,466,466,654,2,466,1,188,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,5,15,342,342,586,2,342,1,244,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,5,4,2390,856,856,1,354,1,502,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,5,28,0,0,224,0,0,1,224,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,13,11,2226,608,1080,1,188,1,892,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,13,12,226,226,1044,2,226,1,818,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,13,18,536,536,810,2,536,1,274,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,13,9,646,646,794,2,646,1,148,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,13,8,1362,880,880,1,334,1,546,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,13,7,332,332,1142,2,332,1,810,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,13,1,1304,718,718,1,718,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,13,21,200,200,668,2,200,1,468,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,13,2,362,362,924,2,362,1,562,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,13,3,608,368,368,1,206,1,162,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,13,16,1184,932,932,1,352,1,580,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,13,27,2512,554,554,1,198,1,356,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,13,28,508,344,344,1,344,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,13,5,832,368,368,1,368,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,13,13,272,272,590,2,272,1,318,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,13,32,574,574,574,2,574,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,13,31,88,88,88,2,88,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,13,26,364,364,364,2,364,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,13,4,1644,260,260,1,188,1,72,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,13,10,698,698,698,2,698,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,13,15,358,358,634,2,358,1,276,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,13,23,1522,1522,1522,2,1522,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,13,30,798,798,798,2,798,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,13,20,580,254,254,1,216,1,38,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,13,29,384,384,550,2,384,1,166,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,13,19,710,610,610,1,190,1,420,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,13,6,1214,912,912,1,522,1,390,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,13,17,188,188,188,2,188,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,13,22,266,266,524,2,266,1,258,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,21,29,356,356,786,2,356,1,430,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,21,28,224,224,1464,2,224,1,1240,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,21,3,194,194,322,2,194,1,128,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,21,21,338,338,1134,2,338,1,796,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,21,15,164,164,822,2,164,1,658,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,21,8,278,278,422,2,278,1,144,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,21,31,178,178,348,2,178,1,170,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,21,25,2360,668,668,1,316,1,352,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,21,11,1304,808,1416,1,458,1,958,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,21,5,1370,530,530,1,352,1,178,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,21,20,1476,582,1286,1,306,1,980,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,21,22,222,222,568,2,222,1,346,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,21,23,1272,1272,1436,2,1272,1,164,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,21,4,176,176,996,2,176,1,820,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,21,16,1944,1040,1040,1,890,1,150,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,21,6,2764,1090,1090,1,620,1,470,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,21,26,340,340,926,2,340,1,586,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,21,7,276,276,824,2,276,1,548,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,21,1,614,614,896,2,614,1,282,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,21,12,204,204,544,2,204,1,340,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,21,32,522,522,892,2,522,1,370,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,21,18,672,480,956,1,144,1,812,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,21,17,172,172,428,2,172,1,256,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,21,9,1296,848,1032,1,618,1,414,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,21,27,1658,1068,1068,1,388,1,680,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,21,30,1256,522,522,1,522,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,21,10,642,388,930,1,330,1,600,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,21,19,2652,1420,1420,1,540,1,880,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,21,2,92,92,536,2,92,1,444,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,21,13,190,190,428,2,190,1,238,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,29,5,406,406,406,2,406,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,29,10,386,386,386,2,386,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,29,7,560,560,634,2,560,1,74,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,29,15,290,290,622,2,290,1,332,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,29,26,252,252,252,2,252,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,29,1,672,672,672,2,672,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,29,29,626,626,626,2,626,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,29,21,600,600,600,2,600,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,29,12,318,318,562,2,318,1,244,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,29,9,1178,1142,1142,1,1142,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,29,22,160,160,160,2,160,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,29,18,450,450,450,2,450,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,29,4,722,722,722,2,722,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,29,11,880,880,880,2,880,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,29,32,828,828,828,2,828,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,29,16,1114,926,926,1,926,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,29,23,1774,1146,1146,1,218,1,928,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,29,25,854,740,740,1,740,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,29,3,1068,1068,1068,2,1068,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,29,8,190,190,190,2,190,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,29,31,270,270,270,2,270,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,29,6,1236,1236,1236,2,1236,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,29,30,452,452,452,2,452,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,29,17,440,440,440,2,440,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,29,19,624,624,624,2,624,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,29,28,586,586,922,2,586,1,336,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,29,27,702,526,526,1,526,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,29,13,384,384,384,2,384,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,29,2,252,252,252,2,252,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,29,20,452,354,354,1,354,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,37,15,168,168,532,2,168,1,364,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,37,20,3694,1222,1222,1,382,1,840,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,37,8,458,458,458,2,458,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,37,25,1428,750,750,1,530,1,220,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,37,27,774,774,774,2,774,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,37,1,1386,878,944,1,310,1,634,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,37,13,272,272,1018,2,272,1,746,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,37,31,164,164,400,2,164,1,236,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,37,23,3348,1470,1470,1,338,1,1132,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
